"features","nn_type","arch","look_back","act_fun","batch_size","epochs","units","dropout","optimizer","mae","rmse","r2"
"x2","LSTM","single",3,"sigmoid&tanh",32,100,50,0.2,"adam",0.341545307942067,0.401783806329969,-0.566780407954286
"x2","LSTM","multi",3,"sigmoid&tanh",32,100,50,0.2,"adam",0.345977447974134,0.40801277972697,-0.615737508860841
"x2","LSTM","deep",3,"sigmoid&tanh",32,100,50,0.2,"adam",0.35659777724448,0.41866303600197,-0.701188787478618
"x2","FF","single",0,"relu",16,100,50,0.2,"adam",0.36172422573852,0.410835977827651,-0.588741155735962
"x2","FF","multi",0,"relu",16,100,50,0.2,"adam",0.295561068134435,0.355915195716013,-0.192365137121869
"x2","FF","deep",0,"relu",16,100,50,0.2,"adam",0.319349194680585,0.384051785586795,-0.388339837794188
"x2","LSTM","single",3,"sigmoid&tanh",16,100,30,0.3,"adam",0.321917232888663,0.377154150679849,-0.380578347774167
"x2","LSTM","multi",3,"sigmoid&tanh",16,100,30,0.3,"adam",0.348900079782932,0.41074668965362,-0.637462710322496
"x2","LSTM","deep",3,"sigmoid&tanh",16,100,30,0.3,"adam",0.354790939496434,0.416764483286597,-0.685794672997284
"x2","FF","single",0,"relu",8,100,30,0.3,"adam",0.525779611995445,0.616478522201027,-2.57727320594575
"x2","FF","multi",0,"relu",8,100,30,0.3,"adam",0.297985231081115,0.371396502480901,-0.298350135546785
"x2","FF","deep",0,"relu",8,100,30,0.3,"adam",0.370728482600359,0.438463238266342,-0.809599978756042
"x2","LSTM","single",3,"sigmoid&tanh",16,150,30,0.3,"adam",0.347492646205774,0.407016018901529,-0.607852772250094
"x2","LSTM","multi",3,"sigmoid&tanh",16,150,30,0.3,"adam",0.362803873489318,0.425378813682039,-0.756204097671818
"x2","LSTM","deep",3,"sigmoid&tanh",16,150,30,0.3,"adam",0.360098611929644,0.422246605802104,-0.730436268966537
"x2","FF","single",0,"relu",16,150,30,0.3,"adam",0.31995176078375,0.382646874530366,-0.378200963393677
"x2","FF","multi",0,"relu",16,150,30,0.3,"adam",0.423788723230984,0.468660289336911,-1.06743812677687
"x2","FF","deep",0,"relu",16,150,30,0.3,"adam",0.3356780363473,0.397316814087042,-0.485901760457362
"x2","LSTM","single",4,"sigmoid&tanh",32,100,30,0.3,"adam",0.33558733240092,0.394743550349492,-0.45835488390551
"x2","LSTM","multi",4,"sigmoid&tanh",32,100,30,0.3,"adam",0.350139880677481,0.415125057441746,-0.612839057563701
"x2","LSTM","deep",4,"sigmoid&tanh",32,100,30,0.3,"adam",0.358054376987841,0.422235201560516,-0.66856069676474
"x2","FF","single",0,"relu",32,100,30,0.3,"adam",0.426917124967297,0.492800702230295,-1.28590851030883
"x2","FF","multi",0,"relu",32,100,30,0.3,"adam",0.302724272706847,0.363080537387587,-0.240858178793954
"x2","FF","deep",0,"relu",32,100,30,0.3,"adam",0.330922585569716,0.389537514230962,-0.428284705169707
"x2","FF","single",0,"relu",32,200,80,0.2,"adam",0.298165222635672,0.352748566788719,-0.171242233916827
"x2","FF","multi",0,"relu",32,200,80,0.2,"adam",0.482372751992818,0.544702846324912,-1.79277210387247
"x2","FF","deep",0,"relu",32,200,80,0.2,"adam",0.294026417582038,0.353438841290201,-0.175830599451325
"x2","FF","single",0,"tanh",32,200,30,0.3,"adam",0.423936226848235,0.492164857825198,-1.28001345196021
"x2","FF","multi",0,"tanh",32,200,30,0.3,"adam",0.332870899443921,0.38623154757023,-0.404144156660556
"x2","FF","deep",0,"tanh",32,200,30,0.3,"adam",0.32520443146582,0.396177266218552,-0.477390527595088
"x2","LSTM","single",3,"sigmoid&tanh",16,150,80,0.2,"adam",0.337565713510935,0.39346687418932,-0.502586992667944
"x2","LSTM","multi",3,"sigmoid&tanh",16,150,80,0.2,"adam",0.329266062129345,0.3863702095813,-0.448873741672732
"x2","LSTM","deep",3,"sigmoid&tanh",16,150,80,0.2,"adam",0.353088770738372,0.41551832131841,-0.675728400343575
"x2","FF","single",0,"tanh",16,150,80,0.2,"adam",0.335772676361498,0.394373034449992,-0.463964793478447
"x2","FF","multi",0,"tanh",16,150,80,0.2,"adam",0.581525068324874,0.64577645630763,-2.92537022055467
"x2","FF","deep",0,"tanh",16,150,80,0.2,"adam",0.514655548922291,0.574485955931722,-2.1065263446244
"x2","FF","single",0,"relu",8,150,80,0.2,"adam",0.485691519614932,0.561250318030841,-1.9650321627007
"x2","FF","multi",0,"relu",8,150,80,0.2,"adam",0.331226363606769,0.383638390712348,-0.385352617305667
"x2","FF","deep",0,"relu",8,150,80,0.2,"adam",0.305771128724037,0.361299520632096,-0.228714488029575
"x2","LSTM","single",4,"sigmoid&tanh",16,150,30,0.3,"adam",0.374346702681221,0.442241789247949,-0.830428172841451
"x2","LSTM","multi",4,"sigmoid&tanh",16,150,30,0.3,"adam",0.352404161425014,0.417505028113061,-0.6313853387141
"x2","LSTM","deep",4,"sigmoid&tanh",16,150,30,0.3,"adam",0.356198175381898,0.420461143363739,-0.654568944488859
"x2","FF","single",0,"relu",16,150,80,0.2,"adam",0.345407046920367,0.408726437109861,-0.572467461405241
"x2","FF","multi",0,"relu",16,150,80,0.2,"adam",0.2979252686588,0.360205576372783,-0.22128513825415
"x2","FF","deep",0,"relu",16,150,80,0.2,"adam",0.353811993585778,0.41070302830679,-0.587713065645158
"x2","LSTM","single",4,"sigmoid&tanh",16,100,30,0.3,"adam",0.315080460900593,0.387253777618328,-0.403538921494916
"x2","LSTM","multi",4,"sigmoid&tanh",16,100,30,0.3,"adam",0.311441104052737,0.373763754277554,-0.307457261513467
"x2","LSTM","deep",4,"sigmoid&tanh",16,100,30,0.3,"adam",0.359577695997282,0.423557036739339,-0.679024128273594
"x2","LSTM","single",4,"sigmoid&tanh",16,150,80,0.2,"adam",0.341534855121457,0.405643235303785,-0.540003154389429
"x2","LSTM","multi",4,"sigmoid&tanh",16,150,80,0.2,"adam",0.341873938495004,0.40511123588937,-0.535966387775758
"x2","LSTM","deep",4,"sigmoid&tanh",16,150,80,0.2,"adam",0.336410275189955,0.4002608235575,-0.499406205464941
"x2","FF","single",0,"tanh",16,200,30,0.3,"adam",0.392421131712052,0.443220915741259,-0.849084260453115
"x2","FF","multi",0,"tanh",16,200,30,0.3,"adam",0.388509138928705,0.441510976833638,-0.83484430975701
"x2","FF","deep",0,"tanh",16,200,30,0.3,"adam",0.360288930062784,0.425259090947323,-0.702250307987223
"x2","LSTM","single",4,"sigmoid&tanh",8,100,30,0.3,"adam",0.366956325679187,0.431926726021091,-0.746036384604695
"x2","LSTM","multi",4,"sigmoid&tanh",8,100,30,0.3,"adam",0.341038671456131,0.404654628333981,-0.532505912958443
"x2","LSTM","deep",4,"sigmoid&tanh",8,100,30,0.3,"adam",0.355527981893332,0.422366097379167,-0.669595387721329
"x2","FF","single",0,"tanh",8,100,30,0.3,"adam",0.364745521451615,0.430599900202912,-0.745275765147916
"x2","FF","multi",0,"tanh",8,100,30,0.3,"adam",0.481731427226583,0.535242811419752,-1.69660847362913
"x2","FF","deep",0,"tanh",8,100,30,0.3,"adam",0.382577972296749,0.43640006757909,-0.792610049569142
"x2","FF","single",0,"relu",8,150,30,0.3,"adam",0.364258891198433,0.427304279218351,-0.71866286211607
"x2","FF","multi",0,"relu",8,150,30,0.3,"adam",0.328756809866667,0.38534073998612,-0.397674567014279
"x2","FF","deep",0,"relu",8,150,30,0.3,"adam",0.300220127921632,0.35360297420367,-0.176922937311386
"x2","LSTM","single",3,"sigmoid&tanh",8,100,50,0.3,"adam",0.323200980110316,0.378124579220489,-0.38769202391954
"x2","LSTM","multi",3,"sigmoid&tanh",8,100,50,0.3,"adam",0.340516551606965,0.400921180526711,-0.560059906482268
"x2","LSTM","deep",3,"sigmoid&tanh",8,100,50,0.3,"adam",0.356469806891367,0.419548060404201,-0.708388778019611
"x2","LSTM","single",3,"sigmoid&tanh",8,100,30,0.3,"adam",0.346066628629912,0.406697181119901,-0.605334721872486
"x2","LSTM","multi",3,"sigmoid&tanh",8,100,30,0.3,"adam",0.337572535185781,0.396191417752517,-0.52346823007582
"x2","LSTM","deep",3,"sigmoid&tanh",8,100,30,0.3,"adam",0.349631203719795,0.411841660131124,-0.646204658727423
"x2","LSTM","single",2,"sigmoid&tanh",32,200,80,0.2,"adam",0.328479250215968,0.38363409364225,-0.418429428214621
"x2","LSTM","multi",2,"sigmoid&tanh",32,200,80,0.2,"adam",0.345436878672645,0.405411255246052,-0.584035623281804
"x2","LSTM","deep",2,"sigmoid&tanh",32,200,80,0.2,"adam",0.351893515878866,0.415752183162651,-0.665875026963094
"x2","FF","single",0,"tanh",16,150,30,0.3,"adam",0.335079021872455,0.38471220015854,-0.393118715154523
"x2","FF","multi",0,"tanh",16,150,30,0.3,"adam",0.337794436678735,0.401590737828894,-0.518041289154945
"x2","FF","deep",0,"tanh",16,150,30,0.3,"adam",0.374913830989475,0.430051250002251,-0.740831101467011
"x2","LSTM","single",2,"sigmoid&tanh",32,150,80,0.2,"adam",0.33562839379179,0.392655377384454,-0.485923461194952
"x2","LSTM","multi",2,"sigmoid&tanh",32,150,80,0.2,"adam",0.348238020241238,0.41005240249922,-0.62051129510172
"x2","LSTM","deep",2,"sigmoid&tanh",32,150,80,0.2,"adam",0.347163295356501,0.410130838197022,-0.621131304105447
"x2","LSTM","single",4,"sigmoid&tanh",16,150,80,0.2,"adam",0.380940038121377,0.452854625115838,-0.919334854251967
"x2","LSTM","multi",4,"sigmoid&tanh",16,150,80,0.2,"adam",0.331007877753937,0.393157488507624,-0.446659218789417
"x2","LSTM","deep",4,"sigmoid&tanh",16,150,80,0.2,"adam",0.342681121215078,0.407947294632811,-0.557547318347282
"x2","FF","single",0,"relu",8,200,30,0.3,"adam",0.549431503370921,0.704005712899129,-3.66518182758807
"x2","FF","multi",0,"relu",8,200,30,0.3,"adam",0.495885307875153,0.554385152530731,-1.89293975441885
"x2","FF","deep",0,"relu",8,200,30,0.3,"adam",0.406324091236314,0.473682348143666,-1.11198393510839
"x2","LSTM","single",3,"sigmoid&tanh",16,200,30,0.3,"adam",0.337964290154287,0.397698699966424,-0.535082134428396
"x2","LSTM","multi",3,"sigmoid&tanh",16,200,30,0.3,"adam",0.350226428881168,0.412000603083397,-0.647475550644994
"x2","LSTM","deep",3,"sigmoid&tanh",16,200,30,0.3,"adam",0.35191879680683,0.413780771368441,-0.661743101108041
"x2","LSTM","single",2,"sigmoid&tanh",8,200,80,0.2,"adam",0.321372610205694,0.375866192095802,-0.361569671781055
"x2","LSTM","multi",2,"sigmoid&tanh",8,200,80,0.2,"adam",0.337408675948998,0.394940536237308,-0.503269215500244
"x2","LSTM","deep",2,"sigmoid&tanh",8,200,80,0.2,"adam",0.344530149832611,0.40281595657142,-0.56381967330577
"x2","FF","single",0,"relu",16,200,80,0.2,"adam",0.400883380565068,0.457543722855804,-0.970522560876603
"x2","FF","multi",0,"relu",16,200,80,0.2,"adam",0.29521856401317,0.354847102036519,-0.185219352268439
"x2","FF","deep",0,"relu",16,200,80,0.2,"adam",0.305494673260732,0.369112380183792,-0.282429300813208
"x2","FF","single",0,"relu",32,150,80,0.2,"adam",0.324790563880146,0.380883181482092,-0.365525456111675
"x2","FF","multi",0,"relu",32,150,80,0.2,"adam",0.408961372908722,0.467238111596852,-1.05490963505167
"x2","FF","deep",0,"relu",32,150,80,0.2,"adam",0.300936362851345,0.364966496133919,-0.253782502704385
"x2","FF","single",0,"tanh",8,200,30,0.3,"adam",0.398148321214713,0.469126884705652,-1.07155683399597
"x2","FF","multi",0,"tanh",8,200,30,0.3,"adam",0.344670510657228,0.397744357774556,-0.489101371976099
"x2","FF","deep",0,"tanh",8,200,30,0.3,"adam",0.476164209360004,0.534139828792927,-1.68550604448812
"x2","LSTM","single",2,"sigmoid&tanh",32,100,30,0.3,"adam",0.375094230589897,0.439878729530002,-0.864830076478644
"x2","LSTM","multi",2,"sigmoid&tanh",32,100,30,0.3,"adam",0.348343917817087,0.412991026251224,-0.643821177221984
"x2","LSTM","deep",2,"sigmoid&tanh",32,100,30,0.3,"adam",0.347431737858713,0.411503838481142,-0.632003636669292
"x2","FF","single",0,"relu",16,200,80,0.2,"adam",0.379891938088358,0.435160338686823,-0.782439593603797
"x2","FF","multi",0,"relu",16,200,80,0.2,"adam",0.329274194159008,0.390685774662034,-0.43671757734207
"x2","FF","deep",0,"relu",16,200,80,0.2,"adam",0.348260566808677,0.405586628878091,-0.548401083306467
"x2","FF","single",0,"relu",16,100,50,0.3,"adam",0.293286449821098,0.353123486647038,-0.173733273568335
"x2","FF","multi",0,"relu",16,100,50,0.3,"adam",0.298838370593721,0.361711754867469,-0.231519956131096
"x2","FF","deep",0,"relu",16,100,50,0.3,"adam",0.327628247966763,0.385096498846769,-0.395903347893914
"x2","LSTM","single",4,"sigmoid&tanh",16,200,80,0.2,"adam",0.380399083926199,0.451782234312012,-0.910255384318114
"x2","LSTM","multi",4,"sigmoid&tanh",16,200,80,0.2,"adam",0.332968831053001,0.396213035120631,-0.469232929395758
"x2","LSTM","deep",4,"sigmoid&tanh",16,200,80,0.2,"adam",0.343646688189426,0.408631163527646,-0.562773733497664
"x2","LSTM","single",4,"sigmoid&tanh",32,200,80,0.2,"adam",0.346944807212954,0.40830715993261,-0.560296469828665
"x2","LSTM","multi",4,"sigmoid&tanh",32,200,80,0.2,"adam",0.336748228954292,0.398618311006096,-0.487125511473069
"x2","LSTM","deep",4,"sigmoid&tanh",32,200,80,0.2,"adam",0.34552491297017,0.410861925241118,-0.579883008701803
"x2","LSTM","single",3,"sigmoid&tanh",8,100,30,0.3,"adam",0.342253674711757,0.402447847224826,-0.571963623425011
"x2","LSTM","multi",3,"sigmoid&tanh",8,100,30,0.3,"adam",0.343101784590926,0.404946038436789,-0.591540094505117
"x2","LSTM","deep",3,"sigmoid&tanh",8,100,30,0.3,"adam",0.355445505399827,0.417349473898275,-0.690530518862718
"x2","LSTM","single",3,"sigmoid&tanh",16,100,30,0.3,"adam",0.402528820468654,0.474047463677218,-1.18105656616089
"x2","LSTM","multi",3,"sigmoid&tanh",16,100,30,0.3,"adam",0.350608612311263,0.412362156135651,-0.65036831908769
"x2","LSTM","deep",3,"sigmoid&tanh",16,100,30,0.3,"adam",0.351643331684914,0.413596741710053,-0.660265304015305
"x2","FF","single",0,"relu",8,100,50,0.3,"adam",0.460278654880202,0.517338712944217,-1.51922040343462
"x2","FF","multi",0,"relu",8,100,50,0.3,"adam",0.299157305430985,0.359718685905518,-0.217985743419532
"x2","FF","deep",0,"relu",8,100,50,0.3,"adam",0.366678523451607,0.422116680310537,-0.677186030682855
"x2","FF","single",0,"tanh",16,100,50,0.3,"adam",0.429463129950313,0.47953930564314,-1.16453507980278
"x2","FF","multi",0,"tanh",16,100,50,0.3,"adam",0.340236370730297,0.396213534680868,-0.477661038499606
"x2","FF","deep",0,"tanh",16,100,50,0.3,"adam",0.506468348048201,0.561387862192719,-1.96648560628088
"x2","FF","single",0,"relu",32,200,30,0.3,"adam",0.291795829212035,0.352776549457344,-0.17142806476835
"x2","FF","multi",0,"relu",32,200,30,0.3,"adam",0.484099221173055,0.540341053738388,-1.74822407133036
"x2","FF","deep",0,"relu",32,200,30,0.3,"adam",0.311416696607281,0.37748120580094,-0.341241169853985
"x2","FF","single",0,"tanh",8,150,30,0.3,"adam",0.385926037358699,0.457072756402187,-0.966467987125277
"x2","FF","multi",0,"tanh",8,150,30,0.3,"adam",0.527236615135392,0.583614808660493,-2.20603910142861
"x2","FF","deep",0,"tanh",8,150,30,0.3,"adam",0.523640906157166,0.580147838356841,-2.168061219162
"x2","FF","single",0,"tanh",16,200,80,0.2,"adam",0.408763682991513,0.45743855173537,-0.969616775322746
"x2","FF","multi",0,"tanh",16,200,80,0.2,"adam",0.661311669490805,0.739427345193751,-4.14644366667631
"x2","FF","deep",0,"tanh",16,200,80,0.2,"adam",0.563051358950208,0.625424441177742,-2.6818484368736
"x2","FF","single",0,"tanh",32,100,30,0.3,"adam",0.397237348969675,0.465377729144982,-1.03857831723103
"x2","FF","multi",0,"tanh",32,100,30,0.3,"adam",0.379195818770014,0.448516503110286,-0.893533807203859
"x2","FF","deep",0,"tanh",32,100,30,0.3,"adam",0.40146555425003,0.457742931987454,-0.972238818902235
"x2","LSTM","single",2,"sigmoid&tanh",32,150,80,0.2,"adam",0.363908657234445,0.438270655025127,-0.851220396641917
"x2","LSTM","multi",2,"sigmoid&tanh",32,150,80,0.2,"adam",0.345902780108131,0.406030048345545,-0.588874849373264
"x2","LSTM","deep",2,"sigmoid&tanh",32,150,80,0.2,"adam",0.350739622542479,0.414296808135938,-0.654232373115212
"x2","LSTM","single",4,"sigmoid&tanh",32,150,80,0.2,"adam",0.356369357879947,0.423033489384164,-0.674875901322563
"x2","LSTM","multi",4,"sigmoid&tanh",32,150,80,0.2,"adam",0.344800781664221,0.408041572768413,-0.558267311479533
"x2","LSTM","deep",4,"sigmoid&tanh",32,150,80,0.2,"adam",0.356125912814108,0.421485401187789,-0.662639936986981
"x2","FF","single",0,"tanh",16,150,30,0.3,"adam",0.378629421612926,0.446189966339323,-0.873940546954852
"x2","FF","multi",0,"tanh",16,150,30,0.3,"adam",0.361338904856451,0.426355686025126,-0.711040648307282
"x2","FF","deep",0,"tanh",16,150,30,0.3,"adam",0.362190470300672,0.427731779774892,-0.72210348697859
"x2","FF","single",0,"tanh",16,100,30,0.3,"adam",0.409511308862614,0.478404543800903,-1.15430306910611
"x2","FF","multi",0,"tanh",16,100,30,0.3,"adam",0.348997130585891,0.413388552166219,-0.608544573210425
"x2","FF","deep",0,"tanh",16,100,30,0.3,"adam",0.337457218262152,0.391330666518909,-0.441464574649099
"x2","LSTM","single",3,"sigmoid&tanh",32,150,80,0.2,"adam",0.34458155738399,0.406285954645477,-0.602089937229247
"x2","LSTM","multi",3,"sigmoid&tanh",32,150,80,0.2,"adam",0.34660068618498,0.408901076275982,-0.62278050599915
"x2","LSTM","deep",3,"sigmoid&tanh",32,150,80,0.2,"adam",0.358123318291908,0.420317556335861,-0.714661259745995
"x2","LSTM","single",2,"sigmoid&tanh",32,200,30,0.3,"adam",0.348044056068312,0.405015959239102,-0.580948103245102
"x2","LSTM","multi",2,"sigmoid&tanh",32,200,30,0.3,"adam",0.349521246551447,0.414253975062839,-0.653890337202951
"x2","LSTM","deep",2,"sigmoid&tanh",32,200,30,0.3,"adam",0.350195036880716,0.414381230221142,-0.654906614250404
"x2","LSTM","single",4,"sigmoid&tanh",32,200,80,0.3,"adam",0.394717650910481,0.469142648655349,-1.05988495454754
"x2","LSTM","multi",4,"sigmoid&tanh",32,200,80,0.3,"adam",0.345797707174114,0.4096438387056,-0.57052910459109
"x2","LSTM","deep",4,"sigmoid&tanh",32,200,80,0.3,"adam",0.352600251632646,0.417444502434663,-0.630912369334148
"x2","LSTM","single",3,"sigmoid&tanh",32,200,50,0.3,"adam",0.353036913369421,0.413611040194281,-0.660380100314285
"x2","LSTM","multi",3,"sigmoid&tanh",32,200,50,0.3,"adam",0.346386042242163,0.40820636583672,-0.617271081122455
"x2","LSTM","deep",3,"sigmoid&tanh",32,200,50,0.3,"adam",0.357754825570983,0.419649652774557,-0.709216241165185
"x2","LSTM","single",4,"sigmoid&tanh",8,200,50,0.3,"adam",0.32851143681759,0.39249699918584,-0.441802638969737
"x2","LSTM","multi",4,"sigmoid&tanh",8,200,50,0.3,"adam",0.337718314947558,0.401070563642551,-0.505479032718923
"x2","LSTM","deep",4,"sigmoid&tanh",8,200,50,0.3,"adam",0.340138502402547,0.404740492838536,-0.533156353174269
"x2","LSTM","single",2,"sigmoid&tanh",16,200,50,0.3,"adam",0.348723076172976,0.406689554794312,-0.594040596260312
"x2","LSTM","multi",2,"sigmoid&tanh",16,200,50,0.3,"adam",0.340396865244296,0.397857648139723,-0.525558138149479
"x2","LSTM","deep",2,"sigmoid&tanh",16,200,50,0.3,"adam",0.346119170158031,0.408881548312171,-0.61127016615124
"x2","FF","single",0,"tanh",32,200,50,0.3,"adam",0.331943413980401,0.386908324832259,-0.409069313203907
"x2","FF","multi",0,"tanh",32,200,50,0.3,"adam",0.463768492653092,0.515217129579042,-1.49860034658
"x2","FF","deep",0,"tanh",32,200,50,0.3,"adam",0.649653376978706,0.72710824737508,-3.97638932678715
"x2","FF","single",0,"relu",16,100,80,0.3,"adam",0.532369830247637,0.602153244063707,-2.41295269898821
"x2","FF","multi",0,"relu",16,100,80,0.3,"adam",0.373528534787914,0.432214812164437,-0.758391197196677
"x2","FF","deep",0,"relu",16,100,80,0.3,"adam",0.396793535282731,0.453320767734563,-0.934316069074315
"x2","FF","single",0,"relu",16,200,80,0.3,"adam",0.372427359083104,0.43957841226555,-0.818816647122543
"x2","FF","multi",0,"relu",16,200,80,0.3,"adam",0.303477385207541,0.367079294234932,-0.268340862685614
"x2","FF","deep",0,"relu",16,200,80,0.3,"adam",0.309770841482961,0.373033763564829,-0.309822638269462
"x2","LSTM","single",4,"sigmoid&tanh",16,150,80,0.3,"adam",0.323062046888783,0.38975148482601,-0.421702383171064
"x2","LSTM","multi",4,"sigmoid&tanh",16,150,80,0.3,"adam",0.341160968832239,0.404365388718003,-0.530315882383212
"x2","LSTM","deep",4,"sigmoid&tanh",16,150,80,0.3,"adam",0.355296284425643,0.422303529865793,-0.66910077087074
"x2","LSTM","single",3,"sigmoid&tanh",32,100,50,0.3,"adam",0.33438953360838,0.391578380160281,-0.488197894242329
"x2","LSTM","multi",3,"sigmoid&tanh",32,100,50,0.3,"adam",0.346015494842549,0.407843234543837,-0.614394984268605
